"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"58065","2017","2017","2017","PA","Pennsylvania","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.4","","","29.6","35.4","1,777","40.79373015200048","-77.86070029399963","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","42","","","",""
"58087","2017","2017","2017","RI","Rhode Island","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","15.8","","","10.7","22.7","223","41.70828019300046","-71.52247031399963","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","44","","","",""
"58088","2017","2017","2017","RI","Rhode Island","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.9","","","25.4","36.9","458","41.70828019300046","-71.52247031399963","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","44","","","",""
"58089","2017","2017","2017","RI","Rhode Island","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.3","","","27.3","37.9","487","41.70828019300046","-71.52247031399963","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","44","","","",""
"58090","2017","2017","2017","RI","Rhode Island","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","35.8","","","31.5","40.2","868","41.70828019300046","-71.52247031399963","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","44","","","",""
"58091","2017","2017","2017","RI","Rhode Island","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","34.3","","","30.9","37.8","1,230","41.70828019300046","-71.52247031399963","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","44","","","",""
"58092","2017","2017","2017","RI","Rhode Island","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.3","","","25.7","31.0","1,875","41.70828019300046","-71.52247031399963","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","44","","","",""
"58209","2017","2017","2017","SC","South Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","22.3","","","17.9","27.4","411","33.998821303000454","-81.04537120699968","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","45","","","",""
"58210","2017","2017","2017","SC","South Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.7","","","30.0","37.7","825","33.998821303000454","-81.04537120699968","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","45","","","",""
"58211","2017","2017","2017","SC","South Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","39.7","","","36.2","43.4","1,001","33.998821303000454","-81.04537120699968","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","45","","","",""
"58212","2017","2017","2017","SC","South Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","42.3","","","39.2","45.4","1,498","33.998821303000454","-81.04537120699968","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","45","","","",""
"58213","2017","2017","2017","SC","South Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","37.4","","","34.9","40.0","2,272","33.998821303000454","-81.04537120699968","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","45","","","",""
"58214","2017","2017","2017","SC","South Carolina","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.7","","","27.0","30.4","4,468","33.998821303000454","-81.04537120699968","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","45","","","",""
"58236","2017","2017","2017","SD","South Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","19.3","","","13.8","26.3","331","44.353130053000484","-100.3735306369997","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","46","","","",""
"58237","2017","2017","2017","SD","South Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.8","","","26.9","39.3","622","44.353130053000484","-100.3735306369997","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","46","","","",""
"58238","2017","2017","2017","SD","South Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.6","","","24.0","35.8","708","44.353130053000484","-100.3735306369997","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","46","","","",""
"58239","2017","2017","2017","SD","South Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","40.0","","","34.8","45.5","971","44.353130053000484","-100.3735306369997","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","46","","","",""
"58240","2017","2017","2017","SD","South Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","37.2","","","32.9","41.6","1,407","44.353130053000484","-100.3735306369997","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","46","","","",""
"58241","2017","2017","2017","SD","South Dakota","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.4","","","27.2","33.9","2,494","44.353130053000484","-100.3735306369997","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","46","","","",""
"58263","2017","2017","2017","TN","Tennessee","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","15.6","","","11.6","20.7","301","35.68094058000048","-85.77449091399967","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","47","","","",""
"58264","2017","2017","2017","TN","Tennessee","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.1","","","26.3","36.3","606","35.68094058000048","-85.77449091399967","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","47","","","",""
"58265","2017","2017","2017","TN","Tennessee","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","38.9","","","34.2","43.8","678","35.68094058000048","-85.77449091399967","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","47","","","",""
"58266","2017","2017","2017","TN","Tennessee","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","38.5","","","34.3","43.0","929","35.68094058000048","-85.77449091399967","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","47","","","",""
"58267","2017","2017","2017","TN","Tennessee","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","38.4","","","34.7","42.4","1,101","35.68094058000048","-85.77449091399967","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","47","","","",""
"58268","2017","2017","2017","TN","Tennessee","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.6","","","27.7","33.6","1,739","35.68094058000048","-85.77449091399967","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","47","","","",""
"58290","2017","2017","2017","TX","Texas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","16.4","","","12.4","21.3","616","31.827240407000488","-99.42677020599967","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","48","","","",""
"58291","2017","2017","2017","TX","Texas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.6","","","26.6","35.0","1,201","31.827240407000488","-99.42677020599967","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","48","","","",""
"58292","2017","2017","2017","TX","Texas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","39.3","","","34.7","44.1","1,290","31.827240407000488","-99.42677020599967","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","48","","","",""
"58293","2017","2017","2017","TX","Texas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","39.4","","","34.9","44.1","1,555","31.827240407000488","-99.42677020599967","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","48","","","",""
"58294","2017","2017","2017","TX","Texas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","38.9","","","34.4","43.6","2,189","31.827240407000488","-99.42677020599967","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","48","","","",""
"58295","2017","2017","2017","TX","Texas","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.6","","","26.9","34.5","4,387","31.827240407000488","-99.42677020599967","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","48","","","",""
"58317","2017","2017","2017","UT","Utah","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","13.3","","","10.9","16.1","896","39.360700171000474","-111.58713063499971","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","49","","","",""
"58318","2017","2017","2017","UT","Utah","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","21.6","","","19.2","24.3","1,430","39.360700171000474","-111.58713063499971","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","49","","","",""
"58319","2017","2017","2017","UT","Utah","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.4","","","25.9","31.1","1,662","39.360700171000474","-111.58713063499971","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","49","","","",""
"58320","2017","2017","2017","UT","Utah","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.0","","","27.2","33.0","1,410","39.360700171000474","-111.58713063499971","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","49","","","",""
"58321","2017","2017","2017","UT","Utah","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.7","","","30.8","36.7","1,568","39.360700171000474","-111.58713063499971","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","49","","","",""
"58322","2017","2017","2017","UT","Utah","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","26.8","","","24.7","29.1","2,359","39.360700171000474","-111.58713063499971","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","49","","","",""
"58344","2017","2017","2017","VT","Vermont","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","14.3","","","9.8","20.2","280","43.62538123900049","-72.51764079099962","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","50","","","",""
"58345","2017","2017","2017","VT","Vermont","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.7","","","23.0","33.0","520","43.62538123900049","-72.51764079099962","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","50","","","",""
"58346","2017","2017","2017","VT","Vermont","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.3","","","25.7","35.3","627","43.62538123900049","-72.51764079099962","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","50","","","",""
"58347","2017","2017","2017","VT","Vermont","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.9","","","30.0","38.0","982","43.62538123900049","-72.51764079099962","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","50","","","",""
"58348","2017","2017","2017","VT","Vermont","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.6","","","26.8","32.7","1,432","43.62538123900049","-72.51764079099962","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","50","","","",""
"58349","2017","2017","2017","VT","Vermont","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","27.4","","","24.9","30.0","2,139","43.62538123900049","-72.51764079099962","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","50","","","",""
"58371","2017","2017","2017","VA","Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","17.7","","","13.7","22.5","459","37.54268067400045","-78.45789046299967","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","51","","","",""
"58372","2017","2017","2017","VA","Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.8","","","25.1","32.8","890","37.54268067400045","-78.45789046299967","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","51","","","",""
"58373","2017","2017","2017","VA","Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.8","","","28.2","35.7","998","37.54268067400045","-78.45789046299967","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","51","","","",""
"58374","2017","2017","2017","VA","Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","35.8","","","32.6","39.0","1,444","37.54268067400045","-78.45789046299967","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","51","","","",""
"58375","2017","2017","2017","VA","Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","35.4","","","32.5","38.3","1,902","37.54268067400045","-78.45789046299967","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","51","","","",""
"58376","2017","2017","2017","VA","Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.2","","","26.1","30.3","3,116","37.54268067400045","-78.45789046299967","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","51","","","",""
"58112","2017","2017","2017","WA","Washington","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","17.3","","","14.2","20.9","703","47.52227862900048","-120.47001078999972","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","53","","","",""
"58113","2017","2017","2017","WA","Washington","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","25.1","","","22.4","28.0","1,291","47.52227862900048","-120.47001078999972","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","53","","","",""
"58114","2017","2017","2017","WA","Washington","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","31.4","","","28.7","34.2","1,483","47.52227862900048","-120.47001078999972","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","53","","","",""
"58115","2017","2017","2017","WA","Washington","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.1","","","27.6","32.8","1,758","47.52227862900048","-120.47001078999972","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","53","","","",""
"58116","2017","2017","2017","WA","Washington","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.4","","","30.2","34.8","2,537","47.52227862900048","-120.47001078999972","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","53","","","",""
"58117","2017","2017","2017","WA","Washington","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","26.9","","","25.2","28.6","4,290","47.52227862900048","-120.47001078999972","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","53","","","",""
"58139","2017","2017","2017","WV","West Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","24.5","","","18.6","31.6","199","38.66551020200046","-80.71264013499967","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","54","","","",""
"58140","2017","2017","2017","WV","West Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","35.8","","","30.9","41.0","450","38.66551020200046","-80.71264013499967","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","54","","","",""
"58141","2017","2017","2017","WV","West Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","41.9","","","37.5","46.5","569","38.66551020200046","-80.71264013499967","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","54","","","",""
"58142","2017","2017","2017","WV","West Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","46.4","","","42.6","50.2","866","38.66551020200046","-80.71264013499967","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","54","","","",""
"58143","2017","2017","2017","WV","West Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","43.8","","","40.7","47.0","1,220","38.66551020200046","-80.71264013499967","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","54","","","",""
"58144","2017","2017","2017","WV","West Virginia","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.5","","","31.1","36.1","1,812","38.66551020200046","-80.71264013499967","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","54","","","",""
"58166","2017","2017","2017","WI","Wisconsin","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","22.5","","","16.7","29.6","332","44.39319117400049","-89.81637074199966","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","55","","","",""
"58167","2017","2017","2017","WI","Wisconsin","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","30.4","","","25.7","35.5","547","44.39319117400049","-89.81637074199966","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","55","","","",""
"58168","2017","2017","2017","WI","Wisconsin","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","32.6","","","28.0","37.6","641","44.39319117400049","-89.81637074199966","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","55","","","",""
"58169","2017","2017","2017","WI","Wisconsin","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","36.7","","","32.5","41.0","836","44.39319117400049","-89.81637074199966","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","55","","","",""
"58170","2017","2017","2017","WI","Wisconsin","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","39.3","","","35.7","43.2","1,179","44.39319117400049","-89.81637074199966","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","55","","","",""
"58171","2017","2017","2017","WI","Wisconsin","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","29.1","","","26.3","32.0","1,813","44.39319117400049","-89.81637074199966","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","55","","","",""
"58193","2017","2017","2017","WY","Wyoming","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","13.0","","","8.9","18.5","206","43.23554134300048","-108.10983035299967","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","56","","","",""
"58194","2017","2017","2017","WY","Wyoming","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","24.2","","","19.8","29.2","373","43.23554134300048","-108.10983035299967","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","56","","","",""
"58195","2017","2017","2017","WY","Wyoming","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.3","","","28.6","38.3","463","43.23554134300048","-108.10983035299967","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","56","","","",""
"58196","2017","2017","2017","WY","Wyoming","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","37.7","","","33.0","42.6","527","43.23554134300048","-108.10983035299967","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","56","","","",""
"58197","2017","2017","2017","WY","Wyoming","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","33.4","","","30.1","36.8","1,054","43.23554134300048","-108.10983035299967","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","56","","","",""
"58198","2017","2017","2017","WY","Wyoming","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","28.6","","","26.0","31.4","1,535","43.23554134300048","-108.10983035299967","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","56","","","",""
"58440","2017","2017","2017","GU","Guam","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","14.5","","","9.7","21.3","155","13.444304","144.793731","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","66","","","",""
"58441","2017","2017","2017","GU","Guam","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","42.8","","","34.9","51.0","229","13.444304","144.793731","OWS","OWS1","Q036","","Age (years)","AGEYR","25 - 34","AGEYR2534","","","","","","","","","66","","","",""
"58442","2017","2017","2017","GU","Guam","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","41.5","","","33.9","49.4","235","13.444304","144.793731","OWS","OWS1","Q036","","Age (years)","AGEYR","35 - 44","AGEYR3544","","","","","","","","","66","","","",""
"58443","2017","2017","2017","GU","Guam","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","39.4","","","32.7","46.5","298","13.444304","144.793731","OWS","OWS1","Q036","","Age (years)","AGEYR","45 - 54","AGEYR4554","","","","","","","","","66","","","",""
"58444","2017","2017","2017","GU","Guam","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","38.1","","","30.7","46.0","274","13.444304","144.793731","OWS","OWS1","Q036","","Age (years)","AGEYR","55 - 64","AGEYR5564","","","","","","","","","66","","","",""
"58445","2017","2017","2017","GU","Guam","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","20.4","","","14.6","27.8","236","13.444304","144.793731","OWS","OWS1","Q036","","Age (years)","AGEYR","65 or older","AGEYR65PLUS","","","","","","","","","66","","","",""
"58467","2017","2017","2017","PR","Puerto Rico","BRFSS","Obesity / Weight Status","Obesity / Weight Status","Percent of adults aged 18 years and older who have obesity †","","","VALUE","Value","14.4","","","10.5","19.5","314","18.220833","-66.590149","OWS","OWS1","Q036","","Age (years)","AGEYR","18 - 24","AGEYR1824","","","","","","","","","72","","","",""
